cluster,CHR,Position,Strand,UCSC_RefGene_Name,Genome_Build,CpG
1389,19,49340593,-,PLEKHA4;HSD17B14;PLEKHA4,GRCh37,cg26267310
1390,11,59633874,-,TCN1,GRCh37,cg20018806
1391,11,59855616,-,MS4A2;MS4A2,GRCh37,cg22197708
1392,5,27038782,+,CDH9,GRCh37,cg12864235
1393,1,220959586,+,MOSC1,GRCh37,cg07185695
1394,1,205819179,+,PM20D1,GRCh37,cg14159672
1395,3,171455826,-,PLD1;PLD1,GRCh37,cg15329866
1396,20,43883746,-,SLPI,GRCh37,cg12966875
1397,1,40204285,+,PPIE;PPIE;PPIE,GRCh37,cg24920358
1398,16,19727142,-,IQCK;C16orf88,GRCh37,cg16616769
1399,3,46918266,-,PTH1R,GRCh37,cg03391568
1399,20,34202721,+,SPAG4,GRCh37,cg23713742
1399,6,36973518,-,FGD2;FGD2,GRCh37,cg15512851
1399,22.0,37216067,+,PVALB,GRCh37,cg02978737
1399,9,136287409,+,ADAMTS13;ADAMTS13;ADAMTS13;ADAMTS13;ADAMTS13;ADAMTS13;ADAMTS13,GRCh37,cg14802951
1399,17,7310347,-,NLGN2,GRCh37,cg03169180
1399,20,33880825,-,FAM83C,GRCh37,cg20526800
1399,22.0,50925337,+,MIOX,GRCh37,cg24867501
1399,11,67222648,-,CABP4,GRCh37,cg21518947
1399,12,52437571,-,,GRCh37,cg03533058
1399,11,62752119,+,SLC22A6;SLC22A6;SLC22A6;SLC22A6,GRCh37,cg12439773
1399,1,20306641,-,PLA2G2A;PLA2G2A;PLA2G2A;PLA2G2A,GRCh37,cg22220722
1399,8,143833962,-,LYPD2,GRCh37,cg18493182
1399,19,19052705,+,HOMER3,GRCh37,cg16899036
1399,22.0,24829462,-,C22orf45;ADORA2A,GRCh37,cg21584430
1399,19,17571528,+,NXNL1,GRCh37,cg16069910
1399,19,49258131,-,FGF21;FUT1,GRCh37,cg14719352
1399,1,15765065,-,CTRC,GRCh37,cg20858526
1399,16,202482,-,HBZ,GRCh37,cg21960110
1400,1,68512845,+,DIRAS3,GRCh37,cg13697378
1400,1,68512971,-,DIRAS3,GRCh37,cg09118625
1400,1,68512777,-,DIRAS3,GRCh37,cg22901840
1401,19,39687963,+,NCCRP1,GRCh37,cg19917856
1402,5,140603261,+,PCDHB14,GRCh37,cg06327515
1403,1,160681760,+,CD48,GRCh37,cg05200628
1404,19,12406154,-,ZNF44;ZNF44,GRCh37,cg24362016
1405,10,26505442,+,GAD2;GAD2;GAD2;GAD2,GRCh37,cg04599297
1406,8,68864324,-,PREX2;PREX2,GRCh37,cg17747005
1407,1,160833560,+,CD244;CD244;CD244,GRCh37,cg11939496
1408,2,189839474,+,COL3A1,GRCh37,cg20770175
1409,4,26493496,-,CCKAR,GRCh37,cg04353483
1410,2,183731407,+,FRZB;FRZB,GRCh37,cg20308679
1411,1,236849389,+,ACTN2,GRCh37,cg16853982
1412,5,170211009,+,GABRP,GRCh37,cg21652012
1412,5,170210672,-,GABRP,GRCh37,cg23181170
1413,6,31913275,+,C2;C2;CFB,GRCh37,cg23538064
1414,11,27914934,-,,GRCh37,cg18740800
1415,11,32455735,-,WT1;WT1;WT1;WT1,GRCh37,cg16092786
1416,22.0,50524124,-,MLC1;MLC1;MLC1,GRCh37,cg17169998
1417,7,39046213,+,POU6F2;POU6F2,GRCh37,cg04748010
1418,3,157824217,-,SHOX2;SHOX2;SHOX2,GRCh37,cg17191178
1419,12,58160911,-,CYP27B1;CYP27B1,GRCh37,cg04905829
1420,12,29376483,+,FAR2,GRCh37,cg05697976
1421,6,43276658,+,CRIP3,GRCh37,cg13097407
1422,18,3412088,-,TGIF1;TGIF1,GRCh37,cg20322862
1423,8,105479058,+,DPYS,GRCh37,cg10303487
1424,1,65730494,-,DNAJC6;DNAJC6,GRCh37,cg09082287
1425,3,68981503,+,FAM19A4;FAM19A4;FAM19A4;FAM19A4,GRCh37,cg23967169
1425,3,68981890,+,FAM19A4;FAM19A4,GRCh37,cg13921352
1426,1,236557473,-,EDARADD;EDARADD,GRCh37,cg16240480
1427,6,109760831,+,PPIL6;PPIL6;SMPD2,GRCh37,cg20811607
1428,11,44325029,+,ALX4,GRCh37,cg18546622
1429,4,82126025,-,PRKG2,GRCh37,cg16744741
1430,14,57960650,-,C14orf105,GRCh37,cg19903229
1431,8,121136534,-,COL14A1,GRCh37,cg16907566
1432,19,36035875,+,GAPDHS;TMEM147,GRCh37,cg00739120
1433,17,9729424,+,GLP2R,GRCh37,cg20261915
1434,1,47695321,+,TAL1;TAL1,GRCh37,cg00875272
1435,16,68481489,+,SMPD3,GRCh37,cg10556064
1436,19,31770476,-,TSHZ3,GRCh37,cg08458170
1437,22.0,29712139,+,RASL10A;RASL10A,GRCh37,cg25635500
1437,2,85811471,-,VAMP5,GRCh37,cg11108890
1437,5,71014900,-,CARTPT,GRCh37,cg20798152
1437,8,11567896,-,GATA4,GRCh37,cg13434842
1437,5,115298720,+,LVRN,GRCh37,cg25044651
1437,2,42720326,+,KCNG3;KCNG3,GRCh37,cg27553955
1437,20,58631038,+,C20orf197;C20orf197,GRCh37,cg14236389
1437,22.0,24105692,+,C22orf15,GRCh37,cg10756887
1437,5,72415770,-,TMEM171;TMEM171,GRCh37,cg15518950
1437,10,22634038,+,SPAG6;SPAG6,GRCh37,cg25802093
1437,6,101846967,-,GRIK2;GRIK2;GRIK2;GRIK2;GRIK2;GRIK2,GRCh37,cg26316946
1437,16,66613053,-,CMTM2,GRCh37,cg01683883
1438,14,96722306,+,BDKRB1,GRCh37,cg10528989
1439,13,28543520,-,CDX2,GRCh37,cg02055963
1440,3,142442711,+,TRPC1,GRCh37,cg07067241
1441,8,71520962,-,TRAM1,GRCh37,cg25974617
1441,9,135820767,-,TSC1;TSC1;TSC1,GRCh37,cg19393006
1441,1,1168036,+,SDF4;SDF4;B3GALT6,GRCh37,cg19945840
1441,17,59475917,-,TBX2,GRCh37,cg12163132
1441,17,26879866,-,UNC119;UNC119,GRCh37,cg14315198
1441,1,109204325,-,C1orf59;C1orf59,GRCh37,cg00328227
1442,17,7460485,-,TNFSF12;TNFSF13;TNFSF13;TNFSF12-TNFSF13;TNFSF13,GRCh37,cg17267493
1443,1,178994355,+,FAM20B,GRCh37,cg12629244
1443,1,178994243,+,FAM20B,GRCh37,cg01426743
1444,6,96463185,+,FUT9,GRCh37,cg01837719
1445,1,12123262,+,TNFRSF8,GRCh37,cg19896198
1446,7,32996145,-,FKBP9,GRCh37,cg17786776
1447,20,9494838,+,C20orf103,GRCh37,cg09119967
1448,1,161168889,+,NDUFS2;ADAMTS4,GRCh37,cg07354440
1449,12,8088931,-,SLC2A3,GRCh37,cg10338338
1450,1,6241040,+,CHD5,GRCh37,cg00282347
1451,1,115632455,-,TSPAN2,GRCh37,cg06043114
1452,11,59951557,-,MS4A6A;MS4A6A;MS4A6A,GRCh37,cg04353769
1453,19,15122224,+,CCDC105,GRCh37,cg09601629
1454,9,136150823,+,ABO,GRCh37,cg07241568
1455,15,83776446,+,TM6SF1;TM6SF1,GRCh37,cg14696396
1456,5,128300696,-,SLC27A6;SLC27A6,GRCh37,cg20103758
1457,3,190105986,-,CLDN16,GRCh37,cg27235662
1458,8,1993528,-,MYOM2,GRCh37,cg21132577
1459,4,187476953,-,MTNR1A,GRCh37,cg06039392
1460,1,151009588,-,BNIPL;BNIPL,GRCh37,cg11584936
1461,3,139396782,-,NMNAT3;NMNAT3,GRCh37,cg15878317
1462,1,34643941,-,C1orf94;C1orf94,GRCh37,cg08527127
1463,8,19797445,-,LPL,GRCh37,cg08918749
1464,5,35857130,+,IL7R,GRCh37,cg04312209
1465,3,142443837,-,TRPC1,GRCh37,cg24794531
1466,14,36003443,+,INSM2;INSM2,GRCh37,cg07850604
1467,15,66857881,-,LCTL,GRCh37,cg25665697
1467,10,135340740,+,CYP2E1,GRCh37,cg00436603
1467,17,19651940,-,ALDH3A1,GRCh37,cg27329371
1467,1,11713540,-,FBXO44;FBXO2;FBXO44;FBXO44;FBXO44,GRCh37,cg06848073
1467,1,16482767,+,EPHA2,GRCh37,cg15146752
1467,16,71264290,-,HYDIN;HYDIN,GRCh37,cg20977864
1467,19,49220485,-,MAMSTR;MAMSTR,GRCh37,cg27256309
1467,11,2925869,-,SLC22A18;SLC22A18;SLC22A18AS,GRCh37,cg08999895
1467,2,11810631,+,NTSR2,GRCh37,cg02092466
1467,1,26487928,-,GRRP1,GRCh37,cg11418559
1467,1,117452304,+,PTGFRN,GRCh37,cg08361238
1467,4,157997079,-,GLRB;GLRB;GLRB,GRCh37,cg18344745
1467,19,4304334,+,FSD1,GRCh37,cg20789620
1467,17,6338181,-,AIPL1;AIPL1;AIPL1,GRCh37,cg26770882
1467,5,149534497,+,PDGFRB,GRCh37,cg11042320
1467,9,116840435,-,AMBP,GRCh37,cg06630567
1467,13,77461426,-,KCTD12,GRCh37,cg15901783
1467,11,279185,+,NLRP6,GRCh37,cg08961832
1468,5,59783629,-,PART1;PART1;PDE4D;PART1,GRCh37,cg09712066
1469,16,57406353,+,CX3CL1,GRCh37,cg20427865
1470,5,39364495,+,C9,GRCh37,cg11706163
1470,2,26781231,-,OTOF,GRCh37,cg27305303
1470,12,53242922,+,KRT78,GRCh37,cg07265310
1470,17,56270249,+,EPX,GRCh37,cg07115820
1470,3,187009575,-,MASP1;MASP1;MASP1;MASP1;MASP1;MASP1,GRCh37,cg20725021
1470,11,2017362,+,H19,GRCh37,cg22172494
1471,7,135433639,-,FAM180A,GRCh37,cg10725344
1472,18,52626476,-,CCDC68;CCDC68,GRCh37,cg07177852
1473,22.0,36236303,-,RBM9;RBM9;RBM9;RBM9;RBM9;RBM9;RBM9;RBM9;RBM9;RBM9,GRCh37,cg25488206
1474,20,3065343,-,AVP;AVP,GRCh37,cg25551168
1474,2,177014685,-,HOXD4;MIR10B,GRCh37,cg12127282
1474,2,68592375,+,PLEK;PLEK,GRCh37,cg04872689
1474,4,70626128,+,SULT1B1,GRCh37,cg16414852
1474,7,94953653,-,PON1,GRCh37,cg07404485
1474,20,36975083,-,LBP,GRCh37,cg08351331
1474,11,117699851,-,FXYD2,GRCh37,cg25894551
1474,1,167487762,+,CD247;CD247;CD247;CD247,GRCh37,cg09554443
1474,13,31309799,-,ALOX5AP,GRCh37,cg08529529
1474,17,47288569,+,ABI3;ABI3,GRCh37,cg21400896
1474,2,177015125,+,HOXD4;MIR10B,GRCh37,cg00767581
1474,21,43823863,-,UBASH3A;UBASH3A,GRCh37,cg13578652
1474,8,134072611,+,SLA;TG;SLA;SLA,GRCh37,cg02794695
1474,17,46506947,+,SKAP1;SKAP1,GRCh37,cg05106502
1474,19,17571825,-,NXNL1,GRCh37,cg14366490
1474,1,9711398,-,PIK3CD,GRCh37,cg20994801
1474,2,219246576,+,SLC11A1,GRCh37,cg07719512
1474,22.0,27013978,-,CRYBB1;CRYBB1,GRCh37,cg04541607
1474,19,48048129,-,ZNF541,GRCh37,cg04391540
1475,7,16505409,+,SOSTDC1;SOSTDC1,GRCh37,cg25533774
1476,17,73996245,-,CDK3;C17orf106,GRCh37,cg07471052
1477,1,153015281,-,,GRCh37,cg12891678
1477,1,152955543,+,SPRR1A,GRCh37,cg06101324
1478,12,49319453,+,FKBP11;FKBP11;FKBP11,GRCh37,cg15147435
1478,12,49318998,+,FKBP11;FKBP11;FKBP11,GRCh37,cg21908259
1479,11,105481509,+,GRIA4;GRIA4;GRIA4;GRIA4;GRIA4,GRCh37,cg19343464
1480,20,39994857,-,EMILIN3,GRCh37,cg18938204
1481,7,31380572,+,NEUROD6,GRCh37,cg11554507
1482,21,39288378,-,KCNJ6;KCNJ6,GRCh37,cg05380982
1483,12,100867509,-,NR1H4,GRCh37,cg15381313
1484,12,39299132,+,CPNE8,GRCh37,cg23495733
1485,16,21689897,+,OTOA,GRCh37,cg24794992
1486,2,220283175,+,DES;DES,GRCh37,cg18182399
1487,17,28562220,+,SLC6A4,GRCh37,cg22584138
1488,16,280046,-,LUC7L;LUC7L,GRCh37,cg07080946
1489,4,57976915,+,IGFBP7,GRCh37,cg00884221
1490,6,31553441,-,LST1;LST1;LST1;LST1;LST1,GRCh37,cg23509869
1490,20,57427738,+,GNAS;GNAS;GNAS,GRCh37,cg27661264
1490,7,30951064,-,AQP1,GRCh37,cg20176648
1490,7,50850564,+,GRB10,GRCh37,cg12903171
1490,7,32111062,-,PDE1C,GRCh37,cg00546491
1490,7,154862770,-,HTR5A,GRCh37,cg25780543
1490,19,8808829,+,ACTL9,GRCh37,cg20587168
1490,16,3493428,+,ZNF597;ZNF597;NAT15,GRCh37,cg24333473
1490,19,42259395,+,CEACAM6,GRCh37,cg21126943
1490,17,16946247,-,MPRIP;MPRIP,GRCh37,cg02889982
1490,1,176432498,+,PAPPA2;PAPPA2;PAPPA2;PAPPA2,GRCh37,cg10994126
1490,18,56886915,+,GRP;GRP;GRP,GRCh37,cg01625242
1490,7,1545385,-,INTS1,GRCh37,cg06942110
1490,6,3849272,-,FAM50B,GRCh37,cg01570885
1490,12,57157130,+,HSD17B6;HSD17B6,GRCh37,cg21922731
1490,17,9810114,+,RCVRN,GRCh37,cg24357161
1490,12,104359732,-,TDG;TDG,GRCh37,cg03923277
1490,15,26107410,-,ATP10A,GRCh37,cg10734665
1490,7,37955824,-,SFRP4,GRCh37,cg20019546
1491,8,72987870,-,TRPA1,GRCh37,cg01610488
1492,7,54610192,+,VSTM2A;VSTM2A,GRCh37,cg03775422
1493,15,41805868,+,LTK;LTK;LTK,GRCh37,cg27494383
1494,16,30406122,+,ZNF48,GRCh37,cg16014085
1495,4,682834,-,MFSD7,GRCh37,cg24693053
1496,1,25256369,-,RUNX3;RUNX3;RUNX3,GRCh37,cg06377278
1497,20,22567170,-,FOXA2,GRCh37,cg10003443
1498,1,161693088,-,FCRLB,GRCh37,cg27495845
1499,11,77775044,-,THRSP,GRCh37,cg18338296
1500,18,7118122,-,LAMA1,GRCh37,cg14950072
1501,17,46507830,+,SKAP1;SKAP1,GRCh37,cg12513481
1502,3,155838625,+,KCNAB1,GRCh37,cg23873703
1503,7,151137476,+,CRYGN,GRCh37,cg22830895
1504,2,87017953,-,CD8A;CD8A;CD8A;CD8A;CD8A;CD8A,GRCh37,cg17108819
1505,1,163039012,-,RGS4;RGS4;RGS4;RGS4,GRCh37,cg22605643
1506,6,17282354,-,RBM24;RBM24;RBM24;RBM24,GRCh37,cg07346310
1507,14,102026376,+,DIO3,GRCh37,cg04623955
1508,11,2018724,+,H19;MIR675,GRCh37,cg07342901
1508,11,2018018,+,H19;MIR675,GRCh37,cg15269875
1509,3,154796861,+,MME;MME;MME;MME,GRCh37,cg23273897
1510,10,28034247,-,MKX,GRCh37,cg14614211
1511,5,162930188,+,MAT2B,GRCh37,cg24206256
1511,5,162930325,+,MAT2B;MAT2B,GRCh37,cg17329249
1512,17,6899297,-,ALOX12,GRCh37,cg03760483
1513,3,46506404,-,LTF,GRCh37,cg17527798
1513,3,46506374,+,LTF;LTF,GRCh37,cg15261665
1514,8,76452152,-,HNF4G,GRCh37,cg24512303
1515,12,52888480,-,KRT6A,GRCh37,cg11471401
1516,1,36947785,+,CSF3R;CSF3R;CSF3R;CSF3R,GRCh37,cg09088576
1517,9,19786543,-,SLC24A2,GRCh37,cg12348970
1518,4,74734874,+,CXCL1,GRCh37,cg02029926
1519,11,123066529,-,ASAM,GRCh37,cg19096475
1520,8,79427993,-,PKIA;PKIA,GRCh37,cg04689061
1521,6,168841455,-,SMOC2;SMOC2,GRCh37,cg09214254
1522,11,6818466,+,OR6A2,GRCh37,cg05393484
1523,5,134370530,+,PITX1,GRCh37,cg24495017
1524,20,39928631,-,ZHX3;ZHX3,GRCh37,cg22294908
1525,3,4509268,-,SUMF1;SUMF1;SUMF1,GRCh37,cg18847227
1526,2,216300268,-,FN1;FN1;FN1;FN1;FN1;FN1;FN1,GRCh37,cg10692870
1527,4,2060219,-,NAT8L,GRCh37,cg21269934
1528,7,150497346,-,TMEM176B;TMEM176A;TMEM176B;TMEM176B;TMEM176B,GRCh37,cg02244695
1529,19,19648555,-,CILP2,GRCh37,cg10669058
1530,7,99775425,-,STAG3;GPC2,GRCh37,cg18691434
1531,19,51327356,+,KLK1,GRCh37,cg26415633
1531,14,21359943,+,RNASE3,GRCh37,cg07525077
1531,17,31319454,+,SPACA3,GRCh37,cg11161417
1531,17,31317536,-,SPACA3,GRCh37,cg26829529
1532,9,139846100,+,LCN12,GRCh37,cg13493001
1533,5,52084413,-,ITGA1;PELO,GRCh37,cg22625415
1534,10,103985730,-,ELOVL3,GRCh37,cg00431050
1535,16,82660670,-,CDH13;CDH13,GRCh37,cg08747377
1536,20,62795807,+,MYT1,GRCh37,cg16772207
1536,20,62795830,-,MYT1;MYT1,GRCh37,cg10071275
1537,10,90343208,+,RNLS;RNLS,GRCh37,cg06981182
1538,3,99979425,-,TBC1D23,GRCh37,cg16984944
1539,1,26737470,-,LIN28,GRCh37,cg16530429
1540,11,44326410,-,ALX4,GRCh37,cg07696033
1541,2,166428866,-,CSRNP3,GRCh37,cg26853855
1542,11,92703536,-,MTNR1B,GRCh37,cg17838516
1543,11,113346327,+,DRD2;DRD2,GRCh37,cg12758687
1544,20,43160249,+,PKIG;PKIG;PKIG,GRCh37,cg19525717
1544,12,6930624,-,GPR162;GPR162,GRCh37,cg17805404
1544,1,42384056,-,HIVEP3;HIVEP3,GRCh37,cg16685388
1544,19,58919312,-,ZNF584,GRCh37,cg12195135
1544,17,636487,-,FAM57A,GRCh37,cg10981541
1544,1,71512973,+,PTGER3;PTGER3;PTGER3;PTGER3;PTGER3;PTGER3;PTGER3;PTGER3;PTGER3;PTGER3,GRCh37,cg15201877
1544,14,45432516,-,KLHL28;FAM179B,GRCh37,cg00660989
1544,16,68771763,+,CDH1,GRCh37,cg20716119
1544,2,191512851,-,NAB1,GRCh37,cg11778001
1544,17,39093770,+,KRT23;KRT23,GRCh37,cg22392708
1544,2,220110550,-,STK16;STK16;GLB1L,GRCh37,cg10862587
1544,10,71892760,-,AIFM2,GRCh37,cg02100629
1544,1,161169574,-,NDUFS2;ADAMTS4,GRCh37,cg17166812
1544,11,7273498,+,SYT9,GRCh37,cg08185661
1544,6,34434076,-,PACSIN1,GRCh37,cg23043245
1544,11,86511210,-,PRSS23,GRCh37,cg23214764
1544,4,7941852,+,AFAP1;AFAP1,GRCh37,cg19564367
1544,3,113898609,+,DRD3;DRD3,GRCh37,cg25836326
1544,7,73038866,+,MLXIPL;MLXIPL;MLXIPL;MLXIPL;MLXIPL;MLXIPL;MLXIPL;MLXIPL,GRCh37,cg07737781
1544,2,189157042,+,GULP1,GRCh37,cg06187947
1544,11,61735917,+,FTH1,GRCh37,cg24898753
1544,12,13043728,-,GPRC5A,GRCh37,cg06776256
1544,6,146865233,-,RAB32,GRCh37,cg22030890
1544,12,49488709,+,DHH,GRCh37,cg14445076
1544,15,25684849,-,UBE3A,GRCh37,cg05881762
1544,10,62760865,+,RHOBTB1;RHOBTB1,GRCh37,cg27648946
1544,14,64932678,-,AKAP5,GRCh37,cg26524899
1544,22.0,18632404,-,USP18,GRCh37,cg27281093
1544,3,98619796,+,DCBLD2,GRCh37,cg07435592
1544,22.0,43117318,-,A4GALT,GRCh37,cg07393322
1544,11,67033594,-,ADRBK1,GRCh37,cg14519515
1544,1,53392650,-,SCP2;SCP2,GRCh37,cg27535305
1544,2,160919532,-,PLA2R1;PLA2R1,GRCh37,cg24235037
1544,3,195637027,-,TNK2,GRCh37,cg01962086
1544,17,80171413,+,CCDC57,GRCh37,cg02962602
1544,7,81399587,+,HGF;HGF;HGF;HGF;HGF,GRCh37,cg06745740
1544,8,15398333,+,TUSC3;TUSC3,GRCh37,cg12089439
1544,19,54676748,+,TMC4;TMC4,GRCh37,cg01427567
1544,16,2009157,+,NDUFB10,GRCh37,cg00040873
1544,1,99126623,+,SNX7;SNX7,GRCh37,cg11952714
1544,7,32997659,-,FKBP9,GRCh37,cg08445039
1544,16,776458,+,CCDC78;HAGHL;CCDC78;HAGHL,GRCh37,cg16899442
1544,4,15940033,-,FGFBP1,GRCh37,cg13726191
1544,1,184355420,-,C1orf21,GRCh37,cg05135156
1544,4,157997363,+,GLRB;GLRB;GLRB;GLRB;GLRB,GRCh37,cg09688546
1544,3,50383079,-,ZMYND10;ZMYND10,GRCh37,cg20881888
1544,16,67427811,+,TPPP3;TPPP3,GRCh37,cg18107072
1544,9,4666266,+,C9orf68,GRCh37,cg13666340
1544,20,25605178,+,NANP,GRCh37,cg20318748
1544,5,121465223,-,ZNF474;ZNF474,GRCh37,cg22282672
1544,1,193155806,+,B3GALT2;CDC73,GRCh37,cg00725635
1544,4,2820479,-,SH3BP2;SH3BP2;SH3BP2;SH3BP2,GRCh37,cg07991621
1544,2,46842958,-,PIGF;CRIPT;PIGF,GRCh37,cg21493583
1544,2,111435583,-,BUB1;BUB1,GRCh37,cg06983551
1544,20,33760017,-,PROCR,GRCh37,cg26806924
1544,17,37856513,-,ERBB2;ERBB2,GRCh37,cg11993754
1544,8,23539627,+,NKX3-1,GRCh37,cg21481775
1544,5,11904811,+,CTNND2,GRCh37,cg10331779
1544,3,63848695,-,THOC7,GRCh37,cg11378484
1544,19,40731797,-,CNTD2,GRCh37,cg09089053
1544,15,80696264,-,ARNT2,GRCh37,cg20775959
1544,19,2976789,+,TLE6;TLE6,GRCh37,cg21180599
1544,16,2907859,+,PRSS22,GRCh37,cg18345369
1545,1,151128310,-,TNFAIP8L2,GRCh37,cg17720233
1546,7,152374317,-,XRCC2,GRCh37,cg23126915
1547,19,46916520,+,CCDC8;CCDC8,GRCh37,cg15984661
1548,19,11592958,+,ELAVL3;ELAVL3,GRCh37,cg25332298
1549,11,30038310,-,KCNA4;KCNA4,GRCh37,cg15183083
1550,17,38821403,-,KRT222;KRT222,GRCh37,cg23776012
1551,17,635064,+,FAM57A,GRCh37,cg25186143
1552,5,152870490,-,GRIA1;GRIA1,GRCh37,cg08578734
1553,11,114166636,+,NNMT;NNMT,GRCh37,cg14209518
1554,5,175816834,+,NOP16,GRCh37,cg01684579
1555,14,23305941,-,MMP14;MMP14,GRCh37,cg10599444
1555,12,70093350,+,BEST3,GRCh37,cg07618900
1555,4,77356416,+,SHROOM3;SHROOM3,GRCh37,cg27417997
1555,10,104535854,-,C10orf26;C10orf26,GRCh37,cg15227982
1555,17,34079665,+,GAS2L2,GRCh37,cg10016608
1555,11,2920789,-,SLC22A18;SLC22A18AS,GRCh37,cg21019522
1555,11,32112154,+,RCN1,GRCh37,cg12311132
1555,17,3462438,+,TRPV3,GRCh37,cg10137010
1555,19,8212234,+,FBN3,GRCh37,cg20797216
1555,1,26233623,+,STMN1;STMN1;STMN1;STMN1,GRCh37,cg23323671
1555,9,130027020,+,GARNL3;GARNL3,GRCh37,cg00342530
1556,6,116382876,-,FRK,GRCh37,cg00430287
1557,1,158799935,-,MNDA,GRCh37,cg25119415
1558,8,48920460,-,UBE2V2,GRCh37,cg25612480
1559,15,51973591,-,SCG3;SCG3;SCG3;SCG3,GRCh37,cg22886089
1560,17,72709731,+,RAB37;CD300LF,GRCh37,cg21640749
1561,5,72744196,-,FOXD1;FOXD1,GRCh37,cg13958614
1562,12,15475331,-,PTPRO;PTPRO,GRCh37,cg06357925
1563,2,27604063,+,ZNF513;PPM1G;PPM1G,GRCh37,cg11177693
1564,13,25875436,+,NUPL1;NUPL1,GRCh37,cg08532057
1565,1,27710030,+,CD164L2,GRCh37,cg15166089
1566,4,4863282,+,MSX1,GRCh37,cg20161179
1567,21.0,46726267,-,,GRCh37,cg18466173
1568,15,58357973,-,ALDH1A2;ALDH1A2,GRCh37,cg00930873
1569,3,138153763,+,ESYT3,GRCh37,cg12616277
1570,12,129338939,-,GLT1D1,GRCh37,cg11877382
1571,14,81864899,-,STON2;STON2,GRCh37,cg02657438
1571,14,81865007,-,STON2,GRCh37,cg10334928
1572,15,101419017,-,ALDH1A3,GRCh37,cg19224278
1572,15,101419074,-,ALDH1A3,GRCh37,cg23191950
1573,5,126626557,-,MEGF10;MEGF10,GRCh37,cg06940792
1574,2,71163123,-,ATP6V1B1,GRCh37,cg06946880
1574,5,36301436,-,RANBP3L;RANBP3L,GRCh37,cg26511075
1574,3,112360952,+,CCDC80;CCDC80,GRCh37,cg21307628
1574,8,38009548,-,STAR;STAR,GRCh37,cg09793866
1574,6,34524278,-,SPDEF,GRCh37,cg17240454
1574,20,47445432,-,PREX1,GRCh37,cg26206598
1574,17,48941039,-,TOB1,GRCh37,cg14494812
1574,17,42248358,+,ASB16,GRCh37,cg21038703
1575,11,66360200,-,CCDC87;CCS,GRCh37,cg11644586
1576,9,123690586,+,TRAF1,GRCh37,cg21152671
1577,15,66790390,+,SNAPC5,GRCh37,cg16330965
1577,17,73520850,-,LLGL2;LLGL2;LLGL2,GRCh37,cg20366832
1577,9,124029926,-,GSN;GSN;GSN;GSN;GSN;GSN;GSN,GRCh37,cg17071957
1577,11,66315298,-,ACTN3,GRCh37,cg08012287
1577,7,6629350,+,C7orf26,GRCh37,cg27508071
1577,2,96811453,-,DUSP2,GRCh37,cg01148741
1577,17,73256558,-,GGA3;MRPS7;GGA3,GRCh37,cg24670151
1577,5,76788595,-,WDR41,GRCh37,cg02017109
1577,16,28834567,+,ATXN2L;ATXN2L;ATXN2L;ATXN2L;ATXN2L;ATXN2L;ATXN2L;ATXN2L;ATXN2L;ATXN2L,GRCh37,cg23051598
1578,8,11562367,-,GATA4,GRCh37,cg00090147
1579,12,15475767,-,PTPRO;PTPRO,GRCh37,cg09126273
1580,20,34025927,+,GDF5;GDF5,GRCh37,cg03547924
1581,11,67351271,-,GSTP1;GSTP1,GRCh37,cg04920951
1581,11,67351608,+,GSTP1,GRCh37,cg09038676
1582,8,20112683,-,LZTS1,GRCh37,cg08385610
1583,5,118691751,+,TNFAIP8;TNFAIP8;TNFAIP8,GRCh37,cg23917399
1584,11,94276898,-,FUT4,GRCh37,cg00796728
1585,7,142456124,-,PRSS1,GRCh37,cg12878228
1586,12,70093008,+,BEST3;BEST3,GRCh37,cg17277939
1587,11,74178114,-,KCNE3,GRCh37,cg23189044
1588,3,196065569,+,TM4SF19,GRCh37,cg05445326
1589,2,105471252,+,POU3F3,GRCh37,cg25549459
1590,10,118957259,-,KCNK18,GRCh37,cg07637239
1591,8,30890139,-,PURG;WRN;PURG,GRCh37,cg09945801
1592,3,71834640,+,PROK2;PROK2,GRCh37,cg08555612
1593,6,33160234,+,COL11A2;COL11A2;COL11A2;COL11A2;COL11A2;COL11A2;COL11A2;COL11A2,GRCh37,cg01635061
1594,20,68170,+,DEFB125,GRCh37,cg08088390
1595,1,53067894,-,GPX7,GRCh37,cg22129364
1596,13,49794126,-,MLNR,GRCh37,cg07935568
1597,4,619392,-,PDE6B;PDE6B;PDE6B;PDE6B,GRCh37,cg05078019
1597,4,619375,-,PDE6B;PDE6B;PDE6B;PDE6B,GRCh37,cg12435792
1598,6,30523242,-,GNL1;PRR3;PRR3,GRCh37,cg21264055
1599,14,85996495,+,FLRT2;FLRT2,GRCh37,cg17410236
1600,5,43191975,-,MGC42105,GRCh37,cg23502772
1601,12,7280988,+,RBP5,GRCh37,cg24441911
1601,19,51872365,+,CLDND2,GRCh37,cg14496375
1601,1,16370243,-,CLCNKB,GRCh37,cg21660130
1601,11,66315239,+,ACTN3,GRCh37,cg04663194
1601,9,114557553,-,,GRCh37,cg13314167
1601,6,27879749,+,OR2B2,GRCh37,cg12351042
1601,17,7758662,+,TMEM88,GRCh37,cg23033845
1601,6,53013647,-,GCM1,GRCh37,cg20967220
1601,5,141346431,-,RNF14,GRCh37,cg04182865
1601,2,74753281,-,DQX1;DQX1,GRCh37,cg02034222
